S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1649056	1650068	1	1013	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_57	99.61	True	True
CONTIG	k141_57	1013	ambiguous
787726	787955	1	229	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_60	95.69		True
local misassembly
788259	788399	432	572	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_60	100.0		True
CONTIG	k141_60	572	correct
CONTIG	k141_62	4705	unaligned
CONTIG	k141_64	4959	unaligned
200042	200151	39016	38907	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_65	96.36		False
821406	852455	1	31044	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_65	99.93		True
relocation, inconsistency = 489324
1341780	1349527	38792	31045	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_65	99.97		True
local misassembly
1330543	1339803	49933	40682	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_65	99.87		True
CONTIG	k141_65	50208	misassembled
810573	811361	790	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.11	True	True
113487	114274	790	1	Klebsiella_pneumoniae_CP049891.1	k141_69	98.86	True	True
CONTIG	k141_69	790	ambiguous
CONTIG	k141_77	2350	unaligned
4982566	4982675	110	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_80	98.18		False
4529427	4529513	145	231	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_80	100.0		False
1509792	1509885	1	94	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_80	100.0		False
2036813	2036899	231	145	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_80	100.0		True
local misassembly
1945016	2036391	91664	233	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_80	99.35		True
CONTIG	k141_80	109300	correct
CONTIG	k141_82	3865	unaligned
1804660	1804848	10736	10924	Klebsiella_variicola_NZ_CP047360.1	k141_83	97.88		False
3094880	3096620	10820	12560	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_83	99.14		False
3461069	3462809	12560	10820	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_83	99.02		False
1804744	1806485	10820	12560	Klebsiella_variicola_NZ_CP047360.1	k141_83	95.12		False
1804850	1806611	10925	12686	Klebsiella_variicola_NZ_CP047360.1	k141_83	95.46		False
3460984	3462896	12645	10733	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_83	99.11		True
unknown
3423764	3438718	27582	12629	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_83	99.2		True
unknown
CONTIG	k141_83	35965	mis_unaligned
CONTIG	k141_84	8085	unaligned
634086	634659	574	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_86	98.26		False
634519	634659	773	633	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_86	99.29		False
395608	396181	1	574	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_86	99.13		True
local misassembly
395608	395748	633	773	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_86	99.29		True
CONTIG	k141_86	773	correct
939132	970128	1	30926	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.06		False
970514	1003228	31012	63729	Klebsiella_variicola_NZ_CP047360.1	k141_90	95.63		False
4315153	4379052	63906	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	99.52		False
1013580	1014364	63716	64501	Klebsiella_variicola_NZ_CP047360.1	k141_90	97.84		False
1014364	1062375	65242	113299	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.33		False
1066935	1070858	113352	117275	Klebsiella_variicola_NZ_CP047360.1	k141_90	95.34		False
1076347	1077555	122804	124012	Klebsiella_variicola_NZ_CP047360.1	k141_90	95.86		False
1077884	1077973	124039	124128	Klebsiella_variicola_NZ_CP047360.1	k141_90	97.78		False
5168568	5168690	132177	132055	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	97.56		False
1086297	1086631	132298	132632	Klebsiella_variicola_NZ_CP047360.1	k141_90	98.21		False
1087675	1087753	133006	133084	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
1087232	1087310	133006	133084	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
2355827	2355905	133006	133084	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
2356270	2356348	133006	133084	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
4246965	4247043	133084	133006	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
2355959	2356041	133227	133309	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
1087364	1087446	133227	133309	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
2356262	2356346	133225	133309	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
1087005	1087083	133233	133311	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
2355600	2355678	133233	133311	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
4247270	4247354	133311	133227	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
1087667	1087753	133225	133311	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
4246965	4247051	133311	133225	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
2355821	2355903	133365	133447	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
1087226	1087308	133365	133447	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
4247408	4247492	133449	133365	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
2356264	2356496	133365	133597	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	95.71		False
4246817	4247049	133597	133365	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	95.28		False
1087005	1087083	133676	133754	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
2355600	2355678	133676	133754	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
4247635	4247713	133754	133676	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
1087224	1087310	133668	133754	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
2355819	2355905	133668	133754	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
4247408	4247494	133754	133668	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
1086656	1087889	132657	133890	Klebsiella_variicola_NZ_CP047360.1	k141_90	98.3		False
2355959	2356191	133670	133902	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	96.14		False
1087364	1087596	133670	133902	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.14		False
4247122	4247354	133902	133670	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	96.14		False
1088459	1091093	134529	137163	Klebsiella_variicola_NZ_CP047360.1	k141_90	95.71		False
1091107	1091830	137170	137893	Klebsiella_variicola_NZ_CP047360.1	k141_90	97.51		False
1102045	1102574	148102	148631	Klebsiella_variicola_NZ_CP047360.1	k141_90	98.3		False
1109892	1110282	155972	156362	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.93		False
1127029	1137627	176719	187316	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.81		False
4193410	4315179	187321	65549	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	99.24		False
1160245	1168865	187412	196032	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.5		False
2424905	2425031	195946	196072	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	99.21		False
1199565	1209060	196026	205519	Klebsiella_variicola_NZ_CP047360.1	k141_90	97.2		False
5454835	5454928	223212	223119	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
5258052	5258145	223212	223119	Klebsiella_variicola_NZ_CP047360.1	k141_90	100.0		False
5349912	5350013	223212	223111	Klebsiella_variicola_NZ_CP047360.1	k141_90	99.02		False
5213045	5213202	223212	223055	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.84		False
447541	447698	223055	223212	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.84		False
4479281	4479438	223212	223055	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.84		False
4843688	4843845	223212	223055	Klebsiella_variicola_NZ_CP047360.1	k141_90	96.2		False
1209283	1226797	205695	223212	Klebsiella_variicola_NZ_CP047360.1	k141_90	95.65		False
15934	16043	223119	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
1224573	1224682	223119	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
1028169	1028278	223119	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	100.0		False
212164	212273	223119	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	100.0		False
120367	120485	223110	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	99.16		False
1132760	1132878	223110	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	98.32		False
1269638	1269811	223055	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	97.13		False
1597	1770	223228	223055	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	97.13		False
1676196	1676369	223055	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	97.13		False
4889562	4889735	223228	223055	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	97.13		False
257401	257574	223055	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	97.13		False
1035860	1036033	223055	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	97.13		False
680615	680788	223055	223228	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	97.13		False
384535	384708	223228	223055	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	96.55		False
4134968	4170802	223228	187397	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_90	99.21		False
2209433	2233731	1	24299	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	99.7		True
local misassembly
2233712	2273038	24377	63712	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	99.44		True
relocation, inconsistency = 13259
2286298	2418651	63713	196062	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	99.33		True
relocation, inconsistency = 39938
2458590	2485755	196063	223228	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_90	99.51		True
CONTIG	k141_90	223228	misassembled
1229705	1234434	4730	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_91	99.47	True	True
217468	222197	4730	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_91	99.43	True	True
CONTIG	k141_91	4730	ambiguous
1234166	1234434	269	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	97.03		False
5248409	5248677	1	269	Klebsiella_variicola_NZ_CP047360.1	k141_92	97.03		False
221929	222197	269	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	96.28		False
413691	420541	6851	1	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.32		False
405988	408181	14553	12360	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.72		False
398991	405951	21549	14589	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.4		False
393235	398989	27304	21550	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.48		False
387968	391675	32570	28863	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.44		False
378098	378961	42440	41577	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.25		False
366623	373841	53917	46699	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.01		False
363371	366421	57161	54111	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.13		False
362128	363321	58406	57213	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.15		False
360517	362126	60016	58407	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.4		False
359134	360501	61399	60032	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.13		False
354349	359059	66185	61475	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.9		False
4916736	4989797	1	73057	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	99.62		False
346785	354146	73749	66388	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.29		False
346596	346713	73892	73775	Klebsiella_variicola_NZ_CP047360.1	k141_92	98.31		False
340017	346561	80479	73935	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.31		False
332198	339785	88298	80711	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.43		False
329221	329837	91275	90659	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.46		False
4989874	5007219	73929	91275	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	99.51		False
328638	328832	91858	91664	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.92		False
326161	328468	94217	91910	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.93		False
1543046	1543172	106035	105909	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	99.21		False
1542916	1543069	106042	105888	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	95.48		False
314314	328501	106042	91874	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.87		False
5007579	5021985	91635	106042	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	99.24		False
299056	299139	120700	120617	Klebsiella_variicola_NZ_CP047360.1	k141_92	100.0		False
298795	298878	120700	120617	Klebsiella_variicola_NZ_CP047360.1	k141_92	98.81		False
299404	314217	120700	105888	Klebsiella_variicola_NZ_CP047360.1	k141_92	96.69		False
298707	298791	120701	120617	Klebsiella_variicola_NZ_CP047360.1	k141_92	98.82		False
5019501	5055574	103557	139507	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	98.98		False
279812	298704	139508	120617	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.83		False
222110	279065	196471	139533	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.3		False
214804	215307	203659	203156	Klebsiella_variicola_NZ_CP047360.1	k141_92	95.45		False
5056059	5120239	139533	203725	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	99.43		False
4332187	4332310	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
5121538	5121661	203826	203703	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	100.0		False
4799924	4800047	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
405914	406037	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
1133971	1134094	203826	203703	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	100.0		False
632505	632643	203688	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
4971969	4972108	203687	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
1460915	1461054	203687	203826	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	100.0		False
4862816	4862955	203687	203826	Klebsiella_variicola_NZ_CP047360.1	k141_92	100.0		False
976345	976484	203826	203687	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_92	99.29		False
3071556	3071696	203686	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	100.0		False
1543163	1649196	106042	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	99.55		True
local misassembly
1445134	1542791	203702	106043	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_92	99.45		True
CONTIG	k141_92	203826	correct
31779	32130	13768	14119	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_93	98.58		False
120358	120709	13768	14119	Klebsiella_pneumoniae_CP049891.1	k141_93	97.73		False
798931	799280	13768	14119	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_93	97.16		False
3649663	3653273	137	3745	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_93	96.95		True
unknown
3656446	3657949	5253	6756	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_93	95.95		True
unknown
74426	74777	14119	13768	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_93	98.58		True
unknown
CONTIG	k141_93	14119	mis_unaligned
4072403	4072963	560	1	Klebsiella_variicola_NZ_CP047360.1	k141_94	96.43		True
CONTIG	k141_94	560	correct
3413174	3413312	139	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.12		False
970261	970399	1	140	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.14		False
5030525	5030665	1	141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	98.58		False
3557095	3557235	141	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.87		False
1420984	1421124	141	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	97.87		False
61491	61631	1	141	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.16		False
3573743	3573883	141	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.45		False
2860224	2860364	141	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.74		False
3844190	3844330	1	141	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	95.04		False
903394	903539	146	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	96.58		False
2511145	2511290	146	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	95.89		False
4038670	4038815	1	146	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.89		False
1753705	1753850	146	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.89		False
1755044	1755189	146	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.21		False
4788766	4788913	1	148	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	97.3		False
1691412	1691559	148	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	96.62		False
4393449	4393596	1	148	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.62		False
1460576	1460738	163	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	98.16		False
5063082	5063243	1	163	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	96.93		False
4106067	4106229	1	163	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.32		False
4131820	4131982	1	163	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.09		False
3836115	3836277	1	163	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.09		False
5352620	5352784	1	165	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.76		False
4071797	4071978	1	182	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.8		False
4072403	4072584	1	182	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.25		False
3817692	3817873	182	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.15		False
3207337	3207518	182	1	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.6		False
4330483	4330664	182	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.6		False
2201012	2201193	1	182	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	95.6		False
4072892	4073073	1	182	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.6		False
3486635	3486816	182	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.05		False
469690	469872	183	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.08		False
3756104	3756286	1	183	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.08		False
547799	547981	1	183	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	95.08		False
1108691	1108984	295	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.32		False
5352092	5352386	1	295	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	97.63		False
28431	29277	52228	51382	Klebsiella_pneumoniae_CP049891.1	k141_95	100.0		False
320932	321776	52228	51382	Klebsiella_pneumoniae_CP049891.1	k141_95	99.76		False
314495	315567	52221	53295	Klebsiella_pneumoniae_CP049891.1	k141_95	99.72		False
21993	23064	52221	53295	Klebsiella_pneumoniae_CP049891.1	k141_95	99.63		False
3619368	3621280	51382	53295	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.84		False
2101819	2103731	53295	51382	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.84		False
2176216	2178137	51382	53304	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.79		False
3266879	3277972	53468	64553	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.15		False
3288406	3288640	74662	74896	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.17		False
3292706	3297643	74980	79918	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.67		False
3358859	3359024	83982	84147	Klebsiella_variicola_NZ_CP047360.1	k141_95	99.4		False
3304790	3305005	83932	84147	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.69		False
2145364	2176215	84147	53310	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.4		False
3402166	3413043	83932	94809	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.04		False
2078088	2088972	94867	83982	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.19		False
3413531	3422336	94927	103734	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.49		False
2068357	2077403	103825	94780	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.58		False
3432249	3432313	103861	103925	Klebsiella_variicola_NZ_CP047360.1	k141_95	98.46		False
3432323	3441384	103935	112996	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.86		False
3446981	3448328	118594	119941	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.4		False
3448531	3450792	120145	122406	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.0		False
3452561	3463201	124175	134815	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.05		False
3463203	3465543	134816	137156	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.31		False
3465550	3469279	137163	140892	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.17		False
3480325	3480698	151942	152315	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.26		False
3480819	3481213	152434	152828	Klebsiella_variicola_NZ_CP047360.1	k141_95	98.23		False
3486211	3491824	157813	163426	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.55		False
3502826	3502925	168644	168743	Klebsiella_variicola_NZ_CP047360.1	k141_95	100.0		False
3493849	3497144	165448	168743	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.48		False
1990485	1990589	168748	168644	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	98.1		False
3502981	3503060	168797	168876	Klebsiella_variicola_NZ_CP047360.1	k141_95	95.0		False
3497203	3497328	168801	168926	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.62		False
3497385	3497510	168801	168926	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.62		False
1990123	1990250	168926	168799	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	96.88		False
4487174	4487457	168644	168926	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	96.13		False
4417309	4482398	103846	168926	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	99.58		False
3497566	3497721	168801	168957	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.18		False
3497849	3498083	168723	168957	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.17		False
3497745	3497920	168800	168975	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.16		False
4482115	4482214	171729	171828	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	100.0		False
1993644	1993748	171833	171729	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	98.1		False
4482376	4482490	171808	171923	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	98.28		False
1989767	1989890	171932	171808	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	96.8		False
3500122	3503060	169024	171963	Klebsiella_variicola_NZ_CP047360.1	k141_95	96.5		False
4487435	4487596	171808	171969	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	98.16		False
3497565	3497671	171887	171993	Klebsiella_variicola_NZ_CP047360.1	k141_95	99.07		False
3497787	3497869	171929	172011	Klebsiella_variicola_NZ_CP047360.1	k141_95	98.8		False
3497925	3498050	171886	172011	Klebsiella_variicola_NZ_CP047360.1	k141_95	100.0		False
4482333	4482485	171948	172100	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	95.42		False
1990024	1990328	172114	171808	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	98.05		False
3497306	3497610	171808	172114	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.07		False
3497045	3497429	171729	172114	Klebsiella_variicola_NZ_CP047360.1	k141_95	97.16		False
4484469	4487559	169024	172114	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	98.32		False
1392031	1392291	261	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.66		True
local misassembly
1341426	1391820	50650	262	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.12		True
interspecies translocation
4355043	4407499	51382	103825	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_95	99.57		True
interspecies translocation
1990204	2058547	172114	103846	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.37		True
local misassembly
1983071	1989766	178810	172115	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_95	99.59		True
CONTIG	k141_95	178947	misassembled
19204	20504	1	1304	Klebsiella_pneumoniae_CP049891.1	k141_97	99.77		False
311705	313008	1	1304	Klebsiella_pneumoniae_CP049891.1	k141_97	100.0		True
CONTIG	k141_97	10706	correct_unaligned
811221	819326	8106	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_101	99.93		True
CONTIG	k141_101	8106	correct
761653	763008	1356	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_103	99.85	True	True
94286	95640	1355	1	Klebsiella_pneumoniae_CP049891.1	k141_103	99.78	True	True
CONTIG	k141_103	1356	ambiguous
148368	149424	1	1057	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_104	98.2	True	True
